user1_information.png,,,
user1_lock.png,,,
user1_time.png,,,
user1_view.png,,,
users1.png,,people,F4D0
users4.png,,people,F4D0
view.png,,,
warning.png,,exclamation-circle,F333
window_delete.png,,,
window_sidebar.png,,,
window_split_hor.png,,,
window_split_ver.png,,,
window_time.png,,,
zoom_in.png,,zoom-in,F62C
zoom_out.png,,zoom-out,F62D
